transaction_id,transaction_reference,account_id,transaction_type,amount,transaction_date,transaction_status,remarks,hour,day_of_week,day_of_month,month,is_weekend,account_average_amount,account_std_amount,account_transaction_count,amount_deviation,is_anomaly
9008,TXN00009008,43,Withdrawal,1319.63,2025-12-02 00:39:00,Success,Normal transaction,0,1,2,12,0,1743.15,697.98,20,0.6068,0
9009,TXN00009009,172,RTGS,995.22,2025-01-06 21:07:00,Success,Normal transaction,21,0,6,1,0,1128.41,502.49,19,0.2651,0
9010,TXN00009010,291,UPI,1834.82,2025-11-16 22:40:00,Success,Normal transaction,22,6,16,11,1,1478.38,811.85,25,0.439,0
9011,TXN00009011,389,Transfer,26814.3,2025-02-10 09:35:00,Success,Normal transaction,9,0,10,2,0,22541.6,13748.37,26,0.3108,0
9012,TXN00009012,495,Withdrawal,9133.09,2025-12-27 09:51:00,Success,Normal transaction,9,5,27,12,1,13674.25,7345.81,18,0.6182,0
9013,TXN00009013,400,NEFT,14162.12,2025-02-27 10:29:00,Success,Normal transaction,10,3,27,2,0,17911.7,8963.6,21,0.4183,0
9014,TXN00009014,105,Deposit,32325.9,2025-04-02 09:57:00,Success,Normal transaction,9,2,2,4,0,32242.01,17367.59,21,0.0048,0
9015,TXN00009015,109,Withdrawal,9048.32,2025-08-21 11:33:00,Success,Normal transaction,11,3,21,8,0,7956.59,4749.68,15,0.2299,0
9016,TXN00009016,127,Transfer,16545.22,2025-02-25 16:47:00,Success,Normal transaction,16,1,25,2,0,24549.47,12731.01,23,0.6287,0
9017,TXN00009017,170,Withdrawal,6256.08,2025-01-24 01:15:00,Success,Normal transaction,1,4,24,1,0,13136.48,7828.89,19,0.8788,0
9018,TXN00009018,73,RTGS,566.83,2025-12-01 13:04:00,Success,Normal transaction,13,0,1,12,0,789.14,523.16,23,0.4249,0
9019,TXN00009019,317,Deposit,14822.63,2025-01-26 05:22:00,Success,Normal transaction,5,6,26,1,1,12800.53,9957.44,23,0.2031,0
9020,TXN00009020,97,Withdrawal,35918.99,2025-09-29 17:26:00,Success,Normal transaction,17,0,29,9,0,19269.27,11997.24,24,1.3878,0
9021,TXN00009021,181,IMPS,4582.44,2025-05-16 18:30:00,Success,Normal transaction,18,4,16,5,0,13852.18,9313.25,26,0.9953,0
9022,TXN00009022,132,Deposit,4699.1,2025-03-15 02:57:00,Success,Normal transaction,2,5,15,3,1,7102.94,4375.6,17,0.5494,0
9023,TXN00009023,194,RTGS,12924.22,2025-12-02 09:46:00,Failed,Normal transaction,9,1,2,12,0,17813.76,10162.96,22,0.4811,0
9024,TXN00009024,413,Transfer,50146.72,2025-08-18 16:25:00,Success,Normal transaction,16,0,18,8,0,24088.19,16901.09,15,1.5418,0
9025,TXN00009025,205,Transfer,15065.19,2025-07-18 06:22:00,Success,Normal transaction,6,4,18,7,0,16275.82,6448.32,22,0.1877,0
9026,TXN00009026,473,Transfer,945.54,2025-07-18 11:47:00,Success,Normal transaction,11,4,18,7,0,2022.32,1983.55,15,0.5429,0
9027,TXN00009027,55,Deposit,20597.86,2025-02-19 02:55:00,Success,Normal transaction,2,2,19,2,0,18641.58,9821.46,29,0.1992,0
9028,TXN00009028,75,NEFT,14262.85,2025-12-12 02:45:00,Success,Normal transaction,2,4,12,12,0,19588.43,12826.3,20,0.4152,0
9029,TXN00009029,99,Withdrawal,572.57,2025-04-20 09:52:00,Success,Normal transaction,9,6,20,4,1,1284.56,649.45,16,1.0963,0
9030,TXN00009030,491,Deposit,7138.1,2025-02-21 16:52:00,Success,Normal transaction,16,4,21,2,0,10209.73,4959.37,26,0.6194,0
9031,TXN00009031,450,Transfer,6607.17,2025-10-30 16:09:00,Success,Normal transaction,16,3,30,10,0,2587.27,1571.08,19,2.5587,0
9032,TXN00009032,481,Transfer,19666.33,2025-03-24 17:43:00,Success,Normal transaction,17,0,24,3,0,18494.0,11714.18,26,0.1001,0
9033,TXN00009033,80,UPI,3542.66,2025-06-28 17:01:00,Success,Normal transaction,17,5,28,6,1,3742.63,2329.27,23,0.0858,0
9034,TXN00009034,498,IMPS,2095.73,2025-06-03 00:24:00,Success,Normal transaction,0,1,3,6,0,2394.72,1019.59,21,0.2932,0
9035,TXN00009035,408,Transfer,898.96,2025-02-26 11:31:00,Success,Normal transaction,11,2,26,2,0,1012.88,467.85,23,0.2435,0
9036,TXN00009036,167,UPI,9752.09,2025-01-28 08:49:00,Success,Normal transaction,8,1,28,1,0,11003.31,5383.92,17,0.2324,0
9037,TXN00009037,154,Withdrawal,14669.18,2025-10-16 01:59:00,Success,Normal transaction,1,3,16,10,0,17028.86,10588.74,32,0.2228,0
9038,TXN00009038,48,NEFT,14105.05,2025-10-28 00:51:00,Success,Normal transaction,0,1,28,10,0,11657.38,3673.49,20,0.6663,0
9039,TXN00009039,478,NEFT,22688.17,2025-04-28 12:10:00,Success,Normal transaction,12,0,28,4,0,19029.07,11821.66,26,0.3095,0
9040,TXN00009040,155,NEFT,24963.65,2025-09-01 10:43:00,Success,Normal transaction,10,0,1,9,0,22633.49,11668.31,24,0.1997,0
9041,TXN00009041,146,Withdrawal,819.77,2025-04-29 10:48:00,Success,Normal transaction,10,1,29,4,0,1367.21,827.28,30,0.6617,0
9042,TXN00009042,92,IMPS,12834.3,2025-06-17 20:32:00,Success,Normal transaction,20,1,17,6,0,19256.39,9605.39,26,0.6686,0
9043,TXN00009043,129,UPI,225.72,2025-05-04 12:16:00,Success,Normal transaction,12,6,4,5,1,722.97,397.3,25,1.2516,0
9044,TXN00009044,128,Transfer,65817.28,2025-01-03 21:18:00,Success,Normal transaction,21,4,3,1,0,25218.45,17947.98,32,2.262,0
9045,TXN00009045,441,Deposit,4144.29,2025-11-20 21:51:00,Success,Normal transaction,21,3,20,11,0,2926.78,1766.4,21,0.6893,0
9046,TXN00009046,152,Deposit,4034.75,2025-10-08 06:59:00,Success,Normal transaction,6,2,8,10,0,6457.02,2522.51,21,0.9603,0
9047,TXN00009047,32,RTGS,4006.12,2025-09-05 23:02:00,Success,Normal transaction,23,4,5,9,0,5768.12,3567.98,15,0.4938,0
9048,TXN00009048,133,Withdrawal,2421.12,2025-02-06 02:36:00,Success,Normal transaction,2,3,6,2,0,3101.16,1422.54,22,0.478,0
9049,TXN00009049,26,Withdrawal,46103.39,2025-07-01 22:11:00,Pending,Normal transaction,22,1,1,7,0,26058.64,11132.89,14,1.8005,0
9050,TXN00009050,270,NEFT,3523.23,2025-02-26 01:31:00,Success,Normal transaction,1,2,26,2,0,7921.94,4464.23,11,0.9853,0
9051,TXN00009051,296,IMPS,14158.95,2025-09-18 07:14:00,Success,Normal transaction,7,3,18,9,0,14816.19,6456.42,16,0.1018,0
9052,TXN00009052,98,Withdrawal,10338.84,2025-02-24 07:00:00,Success,Normal transaction,7,0,24,2,0,12786.01,6796.89,17,0.36,0
9053,TXN00009053,391,UPI,39028.36,2025-05-10 02:54:00,Success,Normal transaction,2,5,10,5,1,34046.16,19056.37,35,0.2614,0
9054,TXN00009054,88,Deposit,15223.88,2025-03-19 16:36:00,Success,Normal transaction,16,2,19,3,0,18974.16,9451.59,18,0.3968,0
9055,TXN00009055,205,Deposit,5839.18,2025-01-31 07:06:00,Success,Normal transaction,7,4,31,1,0,16275.82,6448.32,22,1.6185,0
9056,TXN00009056,173,Withdrawal,11363.29,2025-03-04 13:06:00,Success,Normal transaction,13,1,4,3,0,13451.17,9599.77,21,0.2175,0
9057,TXN00009057,489,RTGS,13934.52,2025-07-16 11:19:00,Success,Normal transaction,11,2,16,7,0,35003.59,15868.95,13,1.3277,0
9058,TXN00009058,112,UPI,4649.01,2025-11-13 13:48:00,Success,Normal transaction,13,3,13,11,0,5381.02,2869.25,21,0.2551,0
9059,TXN00009059,375,NEFT,4938.75,2025-04-13 07:02:00,Success,Normal transaction,7,6,13,4,1,2556.0,1660.38,26,1.4351,0
9060,TXN00009060,482,Transfer,6740.49,2025-02-19 00:48:00,Success,Normal transaction,0,2,19,2,0,18094.8,9672.47,20,1.1739,0
9061,TXN00009061,221,UPI,10697.11,2025-08-21 15:34:00,Success,Normal transaction,15,3,21,8,0,20173.1,12976.58,20,0.7302,0
9062,TXN00009062,225,Transfer,5163.25,2025-03-14 00:28:00,Success,Normal transaction,0,4,14,3,0,8721.54,6759.41,17,0.5264,0
9063,TXN00009063,373,Withdrawal,2281.1,2025-05-05 02:34:00,Success,Normal transaction,2,0,5,5,0,3470.34,2517.59,27,0.4724,0
9064,TXN00009064,361,Withdrawal,15039.35,2025-08-10 09:05:00,Success,Normal transaction,9,6,10,8,1,18381.77,13839.95,15,0.2415,0
9065,TXN00009065,88,Deposit,14652.65,2025-03-26 13:44:00,Success,Normal transaction,13,2,26,3,0,18974.16,9451.59,18,0.4572,0
9066,TXN00009066,53,UPI,29560.7,2025-04-27 12:46:00,Success,Normal transaction,12,6,27,4,1,26639.16,14476.48,24,0.2018,0
9067,TXN00009067,467,Transfer,5316.0,2025-03-24 05:07:00,Success,Normal transaction,5,0,24,3,0,8505.62,2710.04,18,1.177,0
9068,TXN00009068,146,Deposit,1592.96,2025-03-03 05:35:00,Success,Normal transaction,5,0,3,3,0,1367.21,827.28,30,0.2729,0
9069,TXN00009069,263,IMPS,6031.23,2025-10-16 22:05:00,Success,Normal transaction,22,3,16,10,0,4601.04,2840.27,23,0.5035,0
9070,TXN00009070,298,Deposit,3868.84,2025-03-30 02:34:00,Success,Normal transaction,2,6,30,3,1,7480.68,5246.08,20,0.6885,0
9071,TXN00009071,87,Withdrawal,28240.5,2025-04-23 00:28:00,Success,Normal transaction,0,2,23,4,0,22349.49,12561.61,16,0.469,0
9072,TXN00009072,62,NEFT,7356.95,2025-01-23 05:31:00,Success,Normal transaction,5,3,23,1,0,8406.53,4464.5,15,0.2351,0
9073,TXN00009073,155,RTGS,43803.63,2025-04-21 18:57:00,Success,Normal transaction,18,0,21,4,0,22633.49,11668.31,24,1.8143,0
9074,TXN00009074,462,Transfer,14685.27,2025-08-09 10:31:00,Success,Normal transaction,10,5,9,8,1,17519.61,7903.27,25,0.3586,0
9075,TXN00009075,224,Transfer,11727.39,2025-10-12 17:17:00,Success,Normal transaction,17,6,12,10,1,12876.11,6274.01,18,0.1831,0
9076,TXN00009076,320,Deposit,6484.5,2025-02-23 23:02:00,Success,Normal transaction,23,6,23,2,1,6357.63,2665.26,21,0.0476,0
9077,TXN00009077,76,Withdrawal,17414.35,2025-04-01 17:58:00,Success,Normal transaction,17,1,1,4,0,25982.71,16484.48,26,0.5198,0
9078,TXN00009078,198,Withdrawal,25919.67,2025-08-27 01:50:00,Pending,Normal transaction,1,2,27,8,0,23064.46,10984.31,16,0.2599,0
9079,TXN00009079,488,Deposit,9919.53,2025-10-31 04:06:00,Success,Normal transaction,4,4,31,10,0,9695.6,5914.2,18,0.0379,0
9080,TXN00009080,140,UPI,12226.09,2025-04-01 02:45:00,Failed,Normal transaction,2,1,1,4,0,31674.22,27460.8,24,0.7082,0
9081,TXN00009081,495,Withdrawal,26094.42,2025-04-19 21:17:00,Success,Normal transaction,21,5,19,4,1,13674.25,7345.81,18,1.6908,0
9082,TXN00009082,287,UPI,4281.59,2025-03-11 06:02:00,Success,Normal transaction,6,1,11,3,0,13106.25,7713.17,20,1.1441,0
9083,TXN00009083,32,Transfer,3209.74,2025-04-11 01:08:00,Success,Normal transaction,1,4,11,4,0,5768.12,3567.98,15,0.717,0
9084,TXN00009084,184,Withdrawal,20883.49,2025-05-05 09:23:00,Success,Normal transaction,9,0,5,5,0,27960.35,22033.88,26,0.3212,0
9085,TXN00009085,121,Deposit,25445.62,2025-07-02 13:23:00,Pending,Normal transaction,13,2,2,7,0,22773.57,12552.96,22,0.2129,0
9086,TXN00009086,499,Deposit,57995.04,2025-04-02 07:14:00,Success,Normal transaction,7,2,2,4,0,24951.7,15456.14,24,2.1379,0
9087,TXN00009087,372,NEFT,340.58,2025-07-03 08:29:00,Success,Normal transaction,8,3,3,7,0,1158.14,649.59,21,1.2586,0
9088,TXN00009088,483,Withdrawal,8801.25,2025-03-01 11:20:00,Success,Normal transaction,11,5,1,3,1,12278.76,6997.98,23,0.4969,0
9089,TXN00009089,400,Deposit,5894.14,2025-04-12 12:50:00,Success,Normal transaction,12,5,12,4,1,17911.7,8963.6,21,1.3407,0
9090,TXN00009090,480,NEFT,13549.51,2025-07-04 07:54:00,Success,Normal transaction,7,4,4,7,0,13455.62,12164.03,20,0.0077,0
9091,TXN00009091,275,Withdrawal,15127.56,2025-01-29 15:46:00,Success,Normal transaction,15,2,29,1,0,14032.43,6182.58,24,0.1771,0
9092,TXN00009092,243,Withdrawal,54964.83,2025-08-15 10:00:00,Success,Normal transaction,10,4,15,8,0,24857.0,11401.96,20,2.6406,0
9093,TXN00009093,317,RTGS,11240.97,2025-05-25 02:36:00,Success,Normal transaction,2,6,25,5,1,12800.53,9957.44,23,0.1566,0
9094,TXN00009094,325,IMPS,42429.74,2025-12-26 08:25:00,Success,Normal transaction,8,4,26,12,0,34713.48,16879.51,23,0.4571,0
9095,TXN00009095,466,RTGS,13351.38,2025-10-15 17:33:00,Success,Normal transaction,17,2,15,10,0,10178.73,5530.19,21,0.5737,0
9096,TXN00009096,155,Deposit,19401.05,2025-12-30 12:16:00,Success,Normal transaction,12,1,30,12,0,22633.49,11668.31,24,0.277,0
9097,TXN00009097,69,Deposit,1071.9,2025-11-23 19:43:00,Success,Normal transaction,19,6,23,11,1,2798.43,1241.75,22,1.3904,0
9098,TXN00009098,92,UPI,20909.53,2025-02-07 16:33:00,Success,Normal transaction,16,4,7,2,0,19256.39,9605.39,26,0.1721,0
9099,TXN00009099,427,Deposit,4981.31,2025-01-27 01:34:00,Success,Normal transaction,1,0,27,1,0,12133.83,5838.49,20,1.2251,0
9100,TXN00009100,190,NEFT,13100.1,2025-01-14 14:16:00,Success,Normal transaction,14,1,14,1,0,6906.21,3071.83,20,2.0164,0
9101,TXN00009101,417,NEFT,7028.42,2025-12-26 00:36:00,Pending,Normal transaction,0,4,26,12,0,9865.07,7232.49,21,0.3922,0
9102,TXN00009102,75,Deposit,34382.82,2025-12-03 09:11:00,Success,Normal transaction,9,2,3,12,0,19588.43,12826.3,20,1.1534,0
9103,TXN00009103,71,Withdrawal,14912.28,2025-05-14 03:28:00,Success,Normal transaction,3,2,14,5,0,23860.34,12232.57,23,0.7315,0
9104,TXN00009104,149,RTGS,2041.9,2025-11-15 02:49:00,Success,Normal transaction,2,5,15,11,1,2190.61,1148.27,15,0.1295,0
9105,TXN00009105,342,IMPS,13576.66,2025-06-01 00:00:00,Success,Normal transaction,0,6,1,6,1,14659.61,5945.04,13,0.1822,0
9106,TXN00009106,249,IMPS,23518.75,2025-11-13 07:43:00,Success,Normal transaction,7,3,13,11,0,32436.27,24925.77,20,0.3578,0
9107,TXN00009107,489,UPI,18748.16,2025-06-20 08:17:00,Success,Unusual transaction time,4,4,20,6,0,35003.59,15868.95,13,1.0244,1
9108,TXN00009108,164,UPI,16909.33,2025-06-09 20:34:00,Success,Normal transaction,20,0,9,6,0,16705.43,9951.76,18,0.0205,0
9109,TXN00009109,53,NEFT,14130.91,2025-05-04 06:01:00,Success,Normal transaction,6,6,4,5,1,26639.16,14476.48,24,0.864,0
9110,TXN00009110,262,Transfer,12729.11,2025-10-05 16:10:00,Success,Normal transaction,16,6,5,10,1,19550.23,12133.6,18,0.5622,0
9111,TXN00009111,497,UPI,29316.58,2025-05-02 04:15:00,Success,Normal transaction,4,4,2,5,0,17800.42,7116.47,19,1.6182,0
9112,TXN00009112,236,Transfer,27149.76,2025-11-07 13:15:00,Success,Normal transaction,13,4,7,11,0,20049.05,9802.91,17,0.7243,0
9113,TXN00009113,245,RTGS,911.12,2025-01-29 22:21:00,Success,Normal transaction,22,2,29,1,0,1050.39,415.62,16,0.3351,0
9114,TXN00009114,334,NEFT,8355.58,2025-09-14 12:34:00,Success,Normal transaction,12,6,14,9,1,4021.06,2790.03,21,1.5536,0
9115,TXN00009115,234,UPI,10845.8,2025-06-18 04:45:00,Success,Normal transaction,4,2,18,6,0,15760.35,9222.66,17,0.5329,0
9116,TXN00009116,315,Transfer,43429.05,2025-06-21 07:32:00,Success,Normal transaction,7,5,21,6,1,24527.71,15475.73,22,1.2214,0
9117,TXN00009117,42,UPI,13912.47,2025-05-17 05:34:00,Success,Normal transaction,5,5,17,5,1,12034.83,8305.72,17,0.2261,0
9118,TXN00009118,334,Deposit,1903.11,2025-07-01 15:23:00,Success,Normal transaction,15,1,1,7,0,4021.06,2790.03,21,0.7591,0
9119,TXN00009119,240,UPI,13372.15,2025-09-10 01:57:00,Success,Normal transaction,1,2,10,9,0,6008.84,2935.02,22,2.5088,0
9120,TXN00009120,241,IMPS,40594.99,2025-01-03 09:36:00,Success,Normal transaction,9,4,3,1,0,29660.66,21699.6,30,0.5039,0
9121,TXN00009121,192,Deposit,21034.08,2025-08-05 15:45:00,Success,Normal transaction,15,1,5,8,0,29064.79,15197.09,21,0.5284,0
9122,TXN00009122,338,Transfer,26462.92,2025-10-18 21:44:00,Success,Normal transaction,21,5,18,10,1,20212.4,11227.36,28,0.5567,0
9123,TXN00009123,178,Withdrawal,7988.85,2025-10-31 00:43:00,Success,Normal transaction,0,4,31,10,0,17248.45,9155.16,16,1.0114,0
9124,TXN00009124,213,Deposit,25991.19,2025-02-21 11:26:00,Success,Normal transaction,11,4,21,2,0,18668.4,10003.44,26,0.732,0
9125,TXN00009125,479,Deposit,6509.34,2025-08-25 21:59:00,Success,Normal transaction,21,0,25,8,0,26769.88,14804.69,17,1.3685,0
9126,TXN00009126,184,Deposit,12552.45,2025-07-07 06:58:00,Success,Normal transaction,6,0,7,7,0,27960.35,22033.88,26,0.6993,0
9127,TXN00009127,379,Withdrawal,35050.67,2025-05-05 17:56:00,Success,Normal transaction,17,0,5,5,0,23698.32,9478.11,24,1.1977,0
9128,TXN00009128,190,Transfer,5601.0,2025-09-03 03:19:00,Success,Normal transaction,3,2,3,9,0,6906.21,3071.83,20,0.4249,0
9129,TXN00009129,419,NEFT,19029.5,2025-05-18 13:45:00,Success,Normal transaction,13,6,18,5,1,22789.63,17924.44,18,0.2098,0
9130,TXN00009130,381,Withdrawal,1618.63,2025-02-19 00:31:00,Success,Normal transaction,0,2,19,2,0,3760.68,2390.61,15,0.896,0
9131,TXN00009131,50,Transfer,13895.08,2025-06-01 14:01:00,Success,Normal transaction,14,6,1,6,1,6684.78,3943.3,20,1.8285,0
9132,TXN00009132,182,Deposit,6313.34,2025-03-14 10:55:00,Success,Normal transaction,10,4,14,3,0,3619.97,2865.2,20,0.94,0
9133,TXN00009133,211,Withdrawal,12486.78,2025-09-07 11:48:00,Success,Normal transaction,11,6,7,9,1,16002.5,9590.35,20,0.3666,0
9134,TXN00009134,118,IMPS,20965.92,2025-11-09 07:21:00,Success,Unusually large transaction,7,6,9,11,1,4968.04,2155.56,14,7.4217,1
9135,TXN00009135,388,Withdrawal,8539.46,2025-01-08 03:33:00,Pending,Normal transaction,3,2,8,1,0,6433.66,3443.37,22,0.6116,0
9136,TXN00009136,172,UPI,34131.02,2025-07-03 08:40:00,Success,Unusually large transaction,8,3,3,7,0,1128.41,502.49,19,65.6775,1
9137,TXN00009137,122,Withdrawal,37941.57,2025-04-14 15:57:00,Success,Normal transaction,15,0,14,4,0,32369.5,28387.61,17,0.1963,0
9138,TXN00009138,134,Deposit,28962.66,2025-12-21 12:34:00,Success,Normal transaction,12,6,21,12,1,11199.04,6358.0,21,2.7939,0
9139,TXN00009139,403,NEFT,7754.55,2025-01-29 18:58:00,Failed,Normal transaction,18,2,29,1,0,14515.37,4992.7,23,1.3541,0
9140,TXN00009140,102,RTGS,10253.95,2025-05-06 14:27:00,Success,Normal transaction,14,1,6,5,0,17616.6,9428.5,21,0.7809,0
9141,TXN00009141,423,Transfer,1421.98,2025-04-12 21:24:00,Success,Normal transaction,21,5,12,4,1,3329.7,2008.96,13,0.9496,0
9142,TXN00009142,226,Deposit,8259.31,2025-06-17 12:34:00,Success,Normal transaction,12,1,17,6,0,7421.66,3395.48,25,0.2467,0
9143,TXN00009143,441,Withdrawal,2839.99,2025-11-19 16:05:00,Success,Normal transaction,16,2,19,11,0,2926.78,1766.4,21,0.0491,0
9144,TXN00009144,437,UPI,2099.68,2025-04-12 05:41:00,Pending,Normal transaction,5,5,12,4,1,2060.57,1026.33,24,0.0381,0
9145,TXN00009145,62,Deposit,11155.49,2025-04-28 09:43:00,Success,Normal transaction,9,0,28,4,0,8406.53,4464.5,15,0.6157,0
9146,TXN00009146,163,IMPS,31554.33,2025-11-05 02:24:00,Success,Normal transaction,2,2,5,11,0,16281.45,9010.3,21,1.695,0
9147,TXN00009147,439,Withdrawal,7692.52,2025-06-08 08:20:00,Success,Normal transaction,8,6,8,6,1,17548.61,9540.24,19,1.0331,0
9148,TXN00009148,157,Transfer,12218.54,2025-05-30 21:23:00,Success,Normal transaction,21,4,30,5,0,18083.55,8033.37,26,0.7301,0
9149,TXN00009149,54,RTGS,35204.65,2025-10-21 06:33:00,Success,Normal transaction,6,1,21,10,0,21205.02,12094.7,23,1.1575,0
9150,TXN00009150,124,Deposit,2471.26,2025-11-11 13:28:00,Success,Normal transaction,13,1,11,11,0,3397.44,1632.14,18,0.5675,0
9151,TXN00009151,172,UPI,584.33,2025-07-08 21:37:00,Success,Normal transaction,21,1,8,7,0,1128.41,502.49,19,1.0828,0
9152,TXN00009152,14,Deposit,9984.83,2025-03-11 13:24:00,Success,Normal transaction,13,1,11,3,0,8772.23,6741.72,21,0.1799,0
9153,TXN00009153,10,Deposit,8781.56,2025-11-01 00:01:00,Success,Normal transaction,0,5,1,11,1,19546.32,8520.44,16,1.2634,0
9154,TXN00009154,488,Withdrawal,6255.07,2025-03-09 11:41:00,Success,Normal transaction,11,6,9,3,1,9695.6,5914.2,18,0.5817,0
9155,TXN00009155,470,Deposit,28873.45,2025-02-19 07:31:00,Success,Normal transaction,7,2,19,2,0,28413.21,15703.04,24,0.0293,0
9156,TXN00009156,156,Deposit,4689.98,2025-07-04 02:28:00,Success,Normal transaction,2,4,4,7,0,6527.77,2879.73,18,0.6382,0
9157,TXN00009157,45,Withdrawal,10522.75,2025-04-09 02:19:00,Success,Normal transaction,2,2,9,4,0,7895.8,4104.29,20,0.6401,0
9158,TXN00009158,498,Withdrawal,1758.5,2025-11-06 04:37:00,Success,Normal transaction,4,3,6,11,0,2394.72,1019.59,21,0.624,0
9159,TXN00009159,241,Transfer,51085.17,2025-05-20 11:45:00,Success,Normal transaction,11,1,20,5,0,29660.66,21699.6,30,0.9873,0
9160,TXN00009160,33,Deposit,1953.85,2025-12-15 05:58:00,Success,Normal transaction,5,0,15,12,0,2056.37,1081.0,16,0.0948,0
9161,TXN00009161,438,Deposit,29850.9,2025-04-04 11:14:00,Pending,Normal transaction,11,4,4,4,0,24174.34,16164.23,19,0.3512,0
9162,TXN00009162,144,Deposit,11864.66,2025-08-15 17:53:00,Success,Normal transaction,17,4,15,8,0,8398.76,4374.62,22,0.7923,0
9163,TXN00009163,131,Deposit,7595.66,2025-05-30 05:25:00,Success,Normal transaction,5,4,30,5,0,9515.93,4494.47,22,0.4273,0
9164,TXN00009164,67,Deposit,12628.49,2025-10-27 13:00:00,Success,Unusually large transaction,13,0,27,10,0,4278.06,2393.77,22,3.4884,1
9165,TXN00009165,446,Deposit,28910.68,2025-01-16 03:41:00,Success,Normal transaction,3,3,16,1,0,31450.08,17277.53,18,0.147,0
9166,TXN00009166,203,Deposit,4640.8,2025-01-09 17:29:00,Success,Normal transaction,17,3,9,1,0,5183.36,2618.63,25,0.2072,0
9167,TXN00009167,57,Deposit,3622.12,2025-06-20 16:39:00,Success,Normal transaction,16,4,20,6,0,3384.93,2113.32,25,0.1122,0
9168,TXN00009168,171,IMPS,15097.17,2025-11-28 11:27:00,Success,Normal transaction,11,4,28,11,0,17373.45,8489.81,17,0.2681,0
9169,TXN00009169,69,Deposit,1836.07,2025-12-10 23:03:00,Success,Normal transaction,23,2,10,12,0,2798.43,1241.75,22,0.775,0
9170,TXN00009170,76,UPI,55416.17,2025-04-04 03:16:00,Success,Normal transaction,3,4,4,4,0,25982.71,16484.48,26,1.7855,0
9171,TXN00009171,306,IMPS,10860.49,2025-11-05 05:03:00,Success,Normal transaction,5,2,5,11,0,28549.36,17290.52,18,1.023,0
9172,TXN00009172,355,Withdrawal,18409.24,2025-03-03 22:59:00,Success,Unusually large transaction,22,0,3,3,0,2990.83,1478.37,21,10.4294,1
9173,TXN00009173,407,UPI,7316.21,2025-12-28 18:30:00,Success,Normal transaction,18,6,28,12,1,13516.83,9103.76,16,0.6811,0
9174,TXN00009174,464,NEFT,12298.1,2025-11-27 13:26:00,Success,Normal transaction,13,3,27,11,0,16460.61,6013.9,11,0.6921,0
9175,TXN00009175,244,UPI,8037.44,2025-09-28 04:50:00,Success,Normal transaction,4,6,28,9,1,11639.03,9094.16,19,0.396,0
9176,TXN00009176,112,Transfer,2860.5,2025-12-05 09:33:00,Success,Normal transaction,9,4,5,12,0,5381.02,2869.25,21,0.8785,0
9177,TXN00009177,66,UPI,18888.55,2025-03-03 04:26:00,Success,Normal transaction,4,0,3,3,0,15578.66,8506.27,23,0.3891,0
9178,TXN00009178,294,Deposit,20035.74,2025-11-29 09:25:00,Success,Normal transaction,9,5,29,11,1,10164.86,5725.59,30,1.724,0
9179,TXN00009179,410,Deposit,3543.79,2025-07-22 05:46:00,Success,Normal transaction,5,1,22,7,0,3579.6,1493.4,19,0.024,0
9180,TXN00009180,116,Deposit,23129.22,2025-09-21 01:13:00,Success,Normal transaction,1,6,21,9,1,26365.46,18219.3,20,0.1776,0
9181,TXN00009181,130,Withdrawal,7564.23,2025-10-26 11:19:00,Pending,Normal transaction,11,6,26,10,1,12342.18,5730.53,17,0.8338,0
